company_id,snapshot_date,segment,region,seasonal_period,business_age_months,employee_count,annual_revenue_inr,credit_limit_inr,current_outstanding_inr,years_with_platform,has_iata_license,has_financial_statements,kyc_complete,corporate_verification_complete,gst_registered,vat_registered,tax_filing_compliance_rate,tax_payment_delay_days,regulatory_violations_12m,aa_framework_adopted,treds_registered,ocen_integrated,upi_transaction_share,api_booking_enabled,cibil_msme_rank,has_credit_history,debt_to_equity_ratio,quick_ratio,operating_margin,cash_flow_positive,informal_credit_factor,true_debt_to_equity_ratio,credit_utilization,credit_util_trend_6m,credit_util_volatility,on_time_payment_rate,avg_late_payment_days,days_payable_outstanding,missed_payments_12m,outstanding_invoices,total_bookings_lifetime,bookings_30d,bookings_7d,avg_booking_value_inr,booking_value_variance,cancellation_rate,booking_modification_rate,no_show_rate,booking_completion_rate,chargeback_rate,dispute_count_90d,dispute_resolution_rate,disputed_charges_12m,same_day_booking_pct,next_day_booking_pct,avg_booking_window_days,max_single_booking_30d_inr,booking_seasonality_index,refund_request_rate,avg_refund_processing_days,refund_to_booking_ratio,disputed_refund_count_90d,avg_customer_rating,repeat_customer_rate,customer_complaint_count_90d,supplier_dispute_count_12m,contract_breach_incidents_12m,communication_responsiveness_score,revenue_concentration_top3_pct,geographic_concentration_index,booking_source_diversity,days_since_first_booking,days_since_last_booking,booking_velocity_trend,velocity_spike_count_30d,total_users,active_users_30d,new_users_30d,new_users_7d,role_escalations_30d,bookings_to_revenue_ratio,credit_exhaustion_rate_days,chargeback_to_booking_ratio,user_to_employee_ratio,new_user_velocity,refund_to_revenue_ratio,dispute_to_booking_ratio,default_flag,fraud_flag,risk_score
IN-TRV-000169,2026-02-15,micro,metro,peak,66,3,43423902,867481,5722017.69948,4.302036576,0,0,1,1,1,0,0.912608069,4.46320142,0,0,0,0,0.435421313,0,1,0,1.134138166,1.200257562,0.042689882,1,1.850584255,2.098818233,0.97001916,-0.038074895,0.21811755,0.84510336,6.608919371,68.70276795,1,2,626,102,20,8644.95132,0.286740101,0.21170782,0.232394521,0.073042116,0.715250064,0.011987942,0,0.82018087,0,0.128052058,0.154485266,11.01537675,47204.9659,1.401431018,0.10817116,10.17652418,0.087893863,0,3.752171477,0.628331947,0,2,1,0.728331947,0.430963165,0.363084992,0.672372968,1846,5,-0.220004263,0,2,1,0,0,0,0.124546189,-1.142246854,0.073526044,0.666666667,0.0,0.026358859,0.0,0,0,31.96094738
IN-TRV-000918,2026-02-15,large,metro,peak,37,45,1811992527,52850587,390602697.975,1.853982856,0,1,1,1,1,0,0.937678255,9.757101046,0,0,1,0,0.483018385,1,3,1,1.286235441,1.614381044,0.087307754,1,1.0,1.286235441,0.932160037,0.150959456,0.201877303,0.870343909,9.004841922,69.49965462,0,13,777,111,32,49850.53099,0.51391773,0.196265308,0.143477788,0.045495632,0.75823906,0.006889169,0,0.896662466,0,0.10996732,0.153428745,23.02758838,239859.5531,1.41126854,0.149765896,6.371365231,0.100287536,0,2.752330113,0.367065594,0,11,5,0.467065594,0.606010358,0.543293607,0.221577724,1085,5,0.154435493,0,23,17,1,0,1,0.021376392,4.528783667,0.048224182,0.511111111,0.043478261,0.005488208,0.0,0,0,62.69816547
IN-TRV-000529,2026-02-15,micro,tier2,peak,4,1,10265549,288368,4327748.672042857,0.262770512,0,0,0,0,0,0,0.31368606,133.3653526,7,0,0,0,0.271597972,0,10,1,3.863834423,0.579351618,-0.031778948,1,2.792633043,10.79027168,0.981814018,0.454449003,0.540139486,0.379477752,83.34676542,207.083821,5,10,1376,107,46,14130.51425,0.958134334,0.323862292,0.343193775,0.053712919,0.622424789,0.050852814,1,0.237207791,4,0.322216162,0.618318458,6.849166882,89938.11571,1.571655036,0.251500838,57.33532248,0.204903798,0,1.5,0.080975657,0,14,1,0.180975657,0.80300239,0.575935499,0.05,103,1,0.399799766,9,1,0,0,0,4,1.893668766,13.63347009,0.653821894,1.0,0.0,0.444508662,0.047619048,1,0,100.0
IN-TRV-000824,2026-02-15,small_medium,metro,peak,33,9,236176053,3244969,25209664.547999997,1.995028154,1,1,1,1,1,0,0.493855158,79.99623895,7,0,0,0,0.412798778,1,7,1,2.776201818,0.932105338,-0.04686379,0,1.541885617,4.280585652,0.913981886,0.368513205,0.470453012,0.577477095,59.07821848,106.0379883,5,8,680,102,26,15342.79194,0.967662105,0.358920442,0.32786987,0.12249636,0.518583198,0.043913591,1,0.34129613,4,0.324489914,0.600869223,8.576411231,106536.4476,1.53268645,0.303847134,17.96216584,0.251193391,0,1.984435177,0.220903652,0,11,4,0.320903652,0.683389667,0.298197951,0.224506018,894,6,0.334738494,0,3,1,0,0,3,0.044175091,11.05539614,0.292757275,0.333333333,0.0,0.024160454,0.027777778,1,1,79.89368794
IN-TRV-000986,2026-02-15,ota_platform,tier3,peak,80,550,48998749456,562896407,2990387162.5,4.200378289,1,1,1,1,1,0,0.999400363,9.790768101,1,1,0,0,0.65063041,1,2,1,0.20706103,2.144203642,0.195809036,1,1.0,0.20706103,0.85,0.085479879,0.054638414,0.941508893,3.777725364,53.66040642,0,73,788,100,19,39580.99006,0.232796321,0.155864023,0.108136957,0.051344852,0.792791125,0.003884177,0,0.94173734,0,0.042764062,0.057157225,29.79533354,128278.8621,1.683638423,0.093717094,3.130058293,0.065029568,0,2.876586022,0.360621587,1,4,1,0.460621587,0.62241157,0.856637427,0.221856269,2184,5,0.172069485,4,393,363,27,4,0,0.000636139,2.564396362,0.030587896,0.714545455,0.06870229,9.08451e-05,0.0,0,0,63.45628389
IN-TRV-000817,2026-02-15,small_medium,tier2,peak,6,11,119849123,2386203,15160025.841999998,0.411297877,0,0,1,0,1,0,0.698698991,40.56896646,4,0,0,0,0.37695177,0,6,0,3.151313356,0.678061653,-0.022335453,0,1.76822962,5.572245618,0.934294176,0.486922434,0.545514931,0.585143349,33.6999093,130.0977111,5,15,524,102,27,15712.80699,0.726400291,0.307135577,0.249319665,0.107446014,0.585418409,0.022006062,0,0.66990907,0,0.323674438,0.570232228,9.400345616,72808.38115,1.759004009,0.300413847,17.583365,0.259266935,0,2.511410007,0.292267507,1,12,6,0.392267507,0.582959831,0.772497243,0.263706956,170,4,0.18664081,6,7,5,0,0,2,0.068646524,14.60767301,0.112964452,0.636363636,0.0,0.048208129,0.0,1,1,80.74597987
IN-TRV-000087,2026-02-15,micro,tier2,peak,37,3,49579422,754280,4661880.742628572,2.408483927,0,0,1,0,1,0,0.876874588,13.36710138,0,1,0,0,0.369338912,0,2,1,0.55904282,0.810923356,0.06872428,1,1.627404431,0.909788762,0.83199988,0.03567036,0.084608131,0.917525225,0.126158694,82.85669683,0,2,802,104,22,16108.71767,0.347302155,0.208742454,0.160150673,0.071342822,0.719914725,0.011257535,0,0.831136981,0,0.083581636,0.119190775,15.61097656,70798.48191,1.430120573,0.144883529,11.73440949,0.110399429,0,4.145132092,0.757236989,0,2,1,0.857236989,0.198473704,0.631868883,0.800280659,980,3,-0.292448642,0,1,0,0,0,0,0.260668509,1.070110803,0.086843838,0.333333333,0.0,0.058748003,0.0,0,0,16.79564833
IN-TRV-000433,2026-02-15,micro,metro,peak,15,1,22043056,241101,3630696.369942857,1.091404043,0,0,0,0,0,0,0.239136032,127.8479422,8,0,0,0,0.176991288,0,9,0,5.2610889,0.330748402,-0.070082216,0,2.636136254,13.86894718,0.924664338,0.393571357,0.550170654,0.377758713,62.09466562,220.9963144,11,8,1238,114,33,5552.277986,1.105999319,0.314328333,0.329221575,0.054684651,0.630987016,0.045020985,1,0.324685219,3,0.25522247,0.444981942,2.06085386,35298.82354,1.562639665,0.272073574,52.03940016,0.249610387,0,2.071691378,0.256032803,0,7,5,0.356032803,0.621016537,0.521122585,0.284141195,422,4,0.273647638,8,1,0,0,0,4,0.311759571,11.80714071,0.48879927,1.0,0.0,0.093750124,0.047619048,1,0,75.76084675
IN-TRV-000185,2026-02-15,micro,metro,peak,76,4,75239317,240449,2264228.083333333,4.217164665,0,0,1,1,1,0,0.914927666,2.965064053,0,1,0,0,0.540851688,1,4,1,0.662240528,1.054438126,0.053243547,0,1.961384817,1.298908518,1.0,0.070420366,0.157343254,0.85342678,11.36505056,78.08726434,1,3,1092,113,38,13333.4994,0.360647256,0.131463994,0.123509213,0.027940209,0.840595797,0.01085847,0,0.837122945,0,0.052763183,0.080348736,18.67587067,66570.41008,1.583226776,0.089819951,11.20594879,0.059995656,0,4.380082712,0.695298775,0,1,0,0.795298775,0.306163632,0.502743411,0.676083518,2152,1,-0.208133563,0,2,1,0,0,1,0.193577326,2.112610981,0.104965213,0.5,0.0,0.021583994,0.0,0,0,24.08249703
IN-TRV-000979,2026-02-15,ota_platform,tier2,peak,228,1857,112926589112,1405358120,2212827111.9,17.50758784,1,1,1,1,1,0,1.0,0.0,0,1,1,1,0.716794784,1,1,1,0.015144864,2.048392924,0.247363811,1,1.0,0.015144864,0.277864337,-0.040687325,0.064626104,1.0,0.0,28.18471181,0,161,691,102,17,45963.27612,0.230490364,0.070899688,0.05489738,0.0174856,0.911614712,0.002109308,0,0.968360374,0,0.036031417,0.068715025,26.89700254,322713.7061,1.678246169,0.038086569,3.497938395,0.031571386,0,4.967569167,0.888254086,0,0,0,0.988254086,0.132904179,0.595926357,0.899379819,5859,5,-0.678380663,0,884,565,109,18,0,0.000281386,-1.220619758,0.014296424,0.476036618,0.123303167,1.89744e-05,0.0,0,0,1.381872226
IN-TRV-000535,2026-02-15,micro,tier3,peak,14,2,25794086,182489,2390418.5300000003,1.068562557,0,0,0,0,1,0,0.353459787,69.86746233,6,0,0,0,0.309169112,0,8,0,6.959065987,0.565319183,0.003721955,0,2.837984602,19.74972211,0.916928128,0.379243066,0.48854086,0.457278959,40.9539973,136.5733776,10,9,871,100,29,10462.85949,0.89989364,0.353189171,0.25231326,0.077923886,0.568886943,0.032365917,0,0.514511246,0,0.331983769,0.573359398,4.542013952,33513.03543,1.551587251,0.306803906,53.83983422,0.185899879,0,2.5252748,0.325490254,0,8,2,0.425490254,0.586089224,0.825307444,0.473924696,357,5,0.185352688,6,1,0,0,0,1,0.353477724,11.37729197,0.282045848,0.5,0.0,0.149338706,0.0,1,0,88.97345947
IN-TRV-000295,2026-02-15,micro,tier2,peak,38,2,18523255,569594,6581975.111111111,2.705269187,0,0,0,0,0,0,0.562426164,32.28851184,2,0,0,0,0.436161531,1,4,1,3.094648927,0.769192923,0.021810438,1,1.841490951,5.698767994,1.0,0.215004942,0.37175596,0.679194391,33.78893277,95.01979595,2,7,809,104,35,12936.32368,0.819465381,0.273040681,0.185989792,0.066819571,0.660139748,0.01251565,0,0.812265245,0,0.167048395,0.229751655,9.781460053,86237.4615,1.545533084,0.22157877,12.30245503,0.178870252,0,3.172035152,0.453588743,0,3,5,0.553588743,0.530737506,0.503128168,0.563300849,1084,2,0.033133701,5,1,0,0,0,3,0.564914127,6.450148258,0.097343947,0.5,0.0,0.193124022,0.0,0,0,52.51897137
IN-TRV-000893,2026-02-15,large,metro,peak,93,132,4927777968,103375869,441652877.1529412,5.58199738,1,1,1,1,1,0,0.985225726,4.479390159,0,1,1,0,0.487860919,1,2,1,0.253546817,2.403213927,0.160113425,1,1.0,0.253546817,0.642735619,0.054051435,0.090077993,0.965211963,1.747575611,33.46108382,0,6,651,113,27,42615.29785,0.322786355,0.099032381,0.071999782,0.023072668,0.877894951,0.005566045,0,0.916509325,0,0.025221859,0.035683703,38.95528004,238984.7793,1.618110243,0.092848284,2.178279236,0.078867543,0,3.69619094,0.619759195,1,6,0,0.719759195,0.421633579,0.52578866,0.683346537,2413,5,-0.138606547,2,51,33,3,0,0,0.005633392,1.621543047,0.032086612,0.386363636,0.058823529,0.0010888,0.0,0,0,32.96950652
IN-TRV-000426,2026-02-15,micro,tier2,peak,9,1,15991231,257777,2249607.969316667,0.591050109,0,0,0,0,1,0,0.085410068,72.24959604,4,0,0,0,0.271472304,0,9,1,3.502361553,0.409728378,0.010288306,0,2.727502006,9.552698161,0.987957034,0.662423299,0.635158805,0.362282625,81.80163627,216.8982522,10,8,592,106,44,8629.113446,1.304550648,0.423555941,0.426311732,0.111430404,0.465013655,0.037294043,1,0.440589349,3,0.297968656,0.424258469,6.169618083,28350.35256,1.72184468,0.375141509,35.94816514,0.254286555,0,2.581718487,0.278800938,1,14,2,0.378800938,0.699840903,0.697837819,0.504296683,245,2,0.298066289,5,1,0,0,0,0,0.319362348,19.87269897,0.208225076,1.0,0.0,0.25749365,0.027777778,0,1,82.53520665
IN-TRV-000714,2026-02-15,small_medium,metro,peak,56,12,459028371,4063548,33758706.461538464,3.592660603,1,1,1,0,1,0,0.803429715,24.09497665,2,1,0,0,0.475149413,1,7,1,1.705094371,1.374142366,0.076939329,0,1.352283003,2.305770137,1.0,0.176880446,0.222007826,0.824655852,20.66483089,68.29404889,1,8,897,108,17,27140.26979,0.601508885,0.166939392,0.167100377,0.047262664,0.785797944,0.013963182,0,0.790552265,0,0.160697143,0.235712092,11.2137159,166599.9012,1.738978088,0.196259665,8.189794983,0.161380579,0,3.469588732,0.505922587,0,9,4,0.605922587,0.422926032,0.454842423,0.550971149,1475,2,-0.048227532,4,4,2,0,0,0,0.053049194,5.306413383,0.116001823,0.333333333,0.0,0.015038714,0.0,0,0,46.36204856
IN-TRV-000261,2026-02-15,micro,tier2,peak,32,3,21309507,590889,5613445.5,1.767949821,0,0,1,0,1,0,0.539930462,53.23535782,2,0,0,0,0.36157077,0,5,0,2.379284641,0.620876411,0.00335926,1,1.938498255,4.612239124,1.0,0.250417505,0.352142931,0.6276362,21.68828387,131.7119215,3,7,912,114,28,15094.13322,0.51762705,0.278400791,0.310052105,0.092405061,0.629194148,0.023068543,0,0.653971853,0,0.291368676,0.38246997,11.9758855,96886.58647,1.785688911,0.178217865,18.63055097,0.129188835,0,3.281131907,0.457641645,1,7,5,0.557641645,0.469151191,0.796983683,0.481118195,928,0,0.026488392,5,1,0,0,0,0,0.645995682,7.512525163,0.184548345,0.333333333,0.0,0.172691956,0.0,0,0,52.04215938
IN-TRV-000238,2026-02-15,micro,tier3,peak,37,2,24851877,214555,1881482.307692308,2.986952864,0,0,0,0,1,0,0.647012062,33.22018936,3,0,0,0,0.425132525,1,6,1,3.260739253,0.52060012,0.027747144,0,1.881784315,6.136007982,1.0,0.110487538,0.370688144,0.611489919,24.86609063,136.6366135,4,5,798,114,35,17015.77588,0.835253996,0.218936105,0.154078235,0.057925528,0.723138367,0.017097819,0,0.743532715,0,0.276621069,0.40995651,10.26184254,107930.0811,1.486862133,0.212479571,14.04052818,0.160489881,0,3.610595667,0.577271185,1,3,3,0.677271185,0.377235399,0.85672048,0.705538279,1078,2,-0.112257372,2,1,0,0,0,0,0.546380824,3.314626136,0.119684733,0.5,0.0,0.199019594,0.0,0,0,37.96809583
IN-TRV-000560,2026-02-15,micro,tier2,peak,13,1,9882910,113634,1218507.51527,0.671503705,0,0,0,0,0,0,0.166643807,167.9130278,3,0,0,0,0.255933383,0,10,0,3.636162137,0.483678102,-0.089239767,0,2.390077647,8.690709843,0.983769649,0.677011698,0.59598862,0.338166589,67.45811696,143.6559266,6,8,654,109,33,12627.31833,0.931490823,0.328705855,0.256054144,0.111225002,0.560069143,0.055957964,2,0.160630538,9,0.384299051,0.484523704,4.417376444,73323.99821,1.668391718,0.38130213,24.62096049,0.289808378,1,1.5,0.057470103,0,23,6,0.157470103,0.775377683,0.707814543,0.07539287,367,3,0.64059536,8,1,0,0,0,0,0.835610777,20.31035094,0.335747785,1.0,0.0,0.637240338,0.066666667,1,0,100.0
IN-TRV-000584,2026-02-15,micro,tier3,peak,4,1,10099292,156364,2041793.7484,0.295058798,0,0,0,0,0,0,0.153512461,71.0111372,8,0,0,0,0.172165113,0,7,1,4.42216874,0.373522758,-0.074688512,0,2.8185654,12.4641718,0.932710922,0.422051557,0.745411322,0.38717717,51.13910786,205.6334751,11,6,1316,112,28,13190.75502,1.19599932,0.404601388,0.315422323,0.096951592,0.49844702,0.076138805,1,0.15,3,0.281362636,0.503903821,1.715664822,70001.97801,1.432672827,0.314372026,53.20884906,0.290795648,0,1.899158089,0.211371035,0,15,3,0.311371035,0.678680259,0.84859162,0.25941089,105,2,0.395496104,4,1,0,0,0,3,1.718836687,12.6615467,0.894630963,1.0,0.0,0.55185107,0.041666667,0,0,100.0
IN-TRV-000446,2026-02-15,micro,tier2,peak,13,2,14297676,155654,1478712.6418666667,0.895642395,0,0,0,0,0,0,0.428702085,96.48473543,7,0,0,0,0.161939564,0,9,0,5.324259789,0.512257701,-0.097471359,0,2.961909144,15.76997376,0.966101461,0.668910287,0.64810331,0.453013621,41.82893245,134.8215915,5,7,856,118,39,12191.85854,1.341573149,0.423874966,0.378042369,0.10916582,0.466959214,0.036726581,1,0.449101291,3,0.436175374,0.775945762,4.167144029,51795.63675,1.755713242,0.393989111,55.62023402,0.333532501,0,1.95694206,0.103838407,1,13,6,0.203838407,0.894720722,0.694603815,0.05,352,5,0.591360589,5,1,0,0,0,5,0.729498599,20.0673086,0.266267709,0.5,0.0,0.475720559,0.027777778,1,1,100.0
IN-TRV-000868,2026-02-15,small_medium,tier2,peak,17,10,211540087,1946675,12199589.191066666,1.276773284,0,0,0,0,1,0,0.680081397,46.32803877,4,0,0,0,0.293886863,0,7,0,3.23874267,0.644189797,-0.005107759,0,1.503310106,4.868834587,0.88682341,0.250334884,0.518300386,0.508426763,31.0622647,140.3150133,5,11,636,106,35,25431.04446,0.752905324,0.380737006,0.443514059,0.089098388,0.530164606,0.026684034,1,0.599739488,4,0.181453023,0.349080006,7.253415241,153326.2263,1.777194088,0.328902771,23.84228603,0.225279662,0,2.502071751,0.31858847,0,11,7,0.41858847,0.687700577,0.777222957,0.236873428,463,3,0.257865886,5,4,2,0,0,0,0.076459004,7.51004653,0.160104205,0.4,0.0,0.050295156,0.022222222,1,1,77.24886236
IN-TRV-000801,2026-02-15,small_medium,metro,peak,32,6,202945167,2810096,30053250.71,1.928023062,1,0,1,0,1,0,0.597796374,47.92235187,3,0,0,0,0.33610381,0,8,1,3.899719705,0.971206458,-0.006022575,0,1.799575719,7.017840894,0.921960486,0.418474378,0.405731043,0.630389202,53.0445479,142.3450372,6,16,1009,116,35,28635.81608,0.875887908,0.325085478,0.335638454,0.061503642,0.613410879,0.022577681,0,0.661334789,0,0.341102032,0.51058705,3.768422468,101911.1433,1.517584872,0.230212389,17.52986511,0.22665826,0,1.589516216,0.122710929,1,5,2,0.222710929,0.721243686,0.503933379,0.420910477,829,6,0.429243699,5,2,1,0,0,0,0.142399378,12.55423135,0.196425822,0.333333333,0.0,0.045216691,0.0,1,0,91.44577302
IN-TRV-000600,2026-02-15,micro,metro,peak,11,1,26711556,77369,1229208.71619,0.835389995,0,0,0,0,0,0,0.438985748,168.6549286,6,0,0,0,0.215158932,0,7,0,5.933173557,0.540713889,0.006137115,0,2.84448989,16.8768522,0.93456546,0.437334945,0.780505287,0.474372361,65.16735376,163.9870542,7,9,1581,119,51,9656.07117,1.115681127,0.366068581,0.27439309,0.075943672,0.557987747,0.028008262,0,0.57987607,0,0.38049624,0.588784291,1.717855147,32846.33909,1.592659791,0.320811786,33.97975639,0.247296621,0,2.356297041,0.281524888,0,7,2,0.381524888,0.63053215,0.328604408,0.371605568,314,5,0.191085812,2,1,0,0,0,1,0.571522247,13.12004834,0.372109767,1.0,0.0,0.165607421,0.0,0,1,72.76177792
IN-TRV-000850,2026-02-15,small_medium,metro,peak,27,8,127423010,1991790,19731396.725500003,1.378925994,1,0,1,0,0,0,0.630263214,52.57433611,7,0,0,0,0.289536608,0,6,1,2.876017641,0.9731255,0.038742261,1,1.927002347,5.542092745,0.961782911,0.2977754,0.555983146,0.501540106,30.91006148,141.0405672,3,13,1009,103,31,25497.55525,0.94959037,0.293867508,0.216323297,0.050164284,0.655968209,0.043239238,1,0.351411425,3,0.2636177,0.359026927,4.244956249,129522.7776,1.463497224,0.254836191,15.42102538,0.212400429,0,2.283187728,0.292476362,1,8,2,0.392476362,0.689200613,0.335469027,0.286045262,751,1,0.319583114,5,5,3,0,0,3,0.201982611,8.933262007,0.423744536,0.625,0.0,0.063027526,0.033333333,1,0,71.47336919
IN-TRV-000266,2026-02-15,micro,metro,peak,25,2,15222608,178615,1428920.0,1.633915823,0,0,1,1,1,0,0.550785863,47.82497947,3,0,0,0,0.283740206,1,7,0,3.283332071,0.693835233,0.046324055,1,2.307165402,7.575190156,1.0,0.100290916,0.294936134,0.697553103,15.45055613,115.2401017,4,7,616,104,40,10349.85906,0.70322603,0.314432404,0.200516816,0.104111189,0.581456407,0.020456284,0,0.693155747,0,0.250966995,0.416074068,4.610356604,34653.20747,1.735130288,0.199260968,15.50624121,0.163622697,0,2.741678162,0.393175171,1,4,4,0.493175171,0.576772124,0.394234425,0.276289067,707,1,0.085280146,4,1,0,0,0,2,0.418818719,3.008727482,0.121164141,0.5,0.0,0.169076089,0.0,0,0,59.62645045
IN-TRV-000996,2026-02-15,ota_platform,metro,peak,53,416,13281197835,408611319,1827935510.4266667,2.881783097,1,1,1,1,1,0,0.881587106,16.81965631,2,0,0,0,0.423514965,1,5,1,0.43408839,1.354953266,0.064854368,0,1.0,0.43408839,0.633046877,0.199185864,0.243367501,0.812227665,12.410225,55.2327098,1,184,777,106,21,20321.40423,0.503421336,0.153576159,0.178611138,0.049914596,0.796509245,0.011771284,0,0.823430741,0,0.159074762,0.281819741,22.8999998,158203.6338,1.599638661,0.145478143,6.9237632,0.120315144,0,2.807515013,0.323922786,1,9,2,0.423922786,0.5679001,0.250200224,0.262126473,1437,2,0.265142451,2,248,225,29,5,0,0.001189389,5.975575932,0.086322749,0.596153846,0.116935484,0.00028314,0.0,0,0,67.77378991
IN-TRV-000530,2026-02-15,micro,tier3,peak,7,1,8031968,241342,3740247.92,0.405802857,0,0,1,0,0,0,0.25187463,85.33033636,3,0,0,0,0.229208383,0,10,0,5.789225499,0.519594483,-0.007214495,0,2.289165061,13.25249274,0.96860677,0.519603793,0.659080433,0.200244385,49.20416805,231.6820436,9,6,992,112,32,14190.28651,0.995719508,0.36468159,0.245938465,0.123100061,0.512218348,0.056027732,1,0.159584016,3,0.321348544,0.596815966,6.462496288,84474.61909,1.436551391,0.325569609,39.6176901,0.262916242,0,2.172207074,0.172324384,0,7,9,0.272324384,0.652435921,0.90927073,0.534275789,184,6,0.323595951,5,1,0,0,0,2,1.752592169,15.58811379,0.496245629,1.0,0.0,0.773058431,0.047619048,1,1,100.0
IN-TRV-000056,2026-02-15,micro,metro,peak,62,4,67798888,852873,5287847.5825000005,4.873248093,0,0,1,1,1,0,0.949295342,12.22409593,0,1,0,0,0.489789766,1,3,1,0.889364674,0.816838202,0.073959289,1,1.690136019,1.503147269,0.652635897,0.083369478,0.134914649,0.934687878,10.65741827,69.75871855,0,3,1130,114,28,22362.81291,0.312252184,0.17767024,0.212951459,0.035231884,0.787097876,0.005470791,0,0.917938129,0,0.059491794,0.077581138,20.98449657,69595.96855,1.585245886,0.102864747,10.23728738,0.076548934,0,4.108010278,0.673730453,0,5,1,0.773730453,0.282743263,0.254314434,0.672410253,1731,3,-0.193413036,2,1,0,0,0,0,0.372884585,2.501084348,0.054252015,0.25,0.0,0.046414804,0.0,0,0,26.61994675
IN-TRV-000121,2026-02-15,micro,metro,peak,51,3,29383724,715689,3237181.5539411763,3.544632288,0,0,1,1,1,0,0.944990338,1.492443393,0,0,0,0,0.430557107,0,1,1,0.762180073,1.293550043,0.058057511,1,1.527792796,1.164453224,0.699035048,0.145174173,0.128664036,0.863571228,7.79836706,60.74091893,1,2,602,110,32,21814.41486,0.282144895,0.121838099,0.110617055,0.030354519,0.847807382,0.00982747,0,0.852587955,0,0.08013918,0.101906276,15.76377479,112756.3408,1.631651922,0.090538121,8.283280327,0.067208009,0,4.30029232,0.758508859,0,2,0,0.858508859,0.226294754,0.307895202,0.825819039,1423,6,-0.4279492,1,1,0,0,0,0,0.44674885,4.355225177,0.05376204,0.333333333,0.0,0.08872421,0.0,0,0,16.64601662
IN-TRV-000216,2026-02-15,micro,metro,peak,29,3,18418288,448510,5132947.777777778,1.451289185,0,0,1,0,1,0,0.604057103,16.64564156,1,0,0,0,0.366237069,0,4,0,3.417573288,0.844908692,0.008394635,1,1.920716288,6.564188679,1.0,0.278046995,0.279268442,0.657901315,27.89117311,111.0669908,2,5,938,103,34,9294.557713,0.695131393,0.314826613,0.250069857,0.061072227,0.62410116,0.023427806,0,0.648582909,0,0.21067746,0.311744222,5.623624725,32198.44322,1.576544031,0.173440574,17.98772305,0.139918021,0,3.216669718,0.461597198,0,9,3,0.561597198,0.537795286,0.412309087,0.324335848,844,3,0.014170476,5,1,0,0,0,3,0.473574194,8.341409865,0.213453344,0.333333333,0.0,0.108180413,0.0,0,0,51.57680026
IN-TRV-000026,2026-02-15,micro,metro,peak,65,4,52011746,898956,5703464.207247058,3.45699318,0,1,1,1,1,0,0.912032365,1.8282914,0,0,0,0,0.491809252,1,3,1,1.944390313,1.041772823,0.070299627,1,1.330388773,2.586795043,0.963010858,0.140280668,0.182274009,0.922878329,10.61047756,66.84239316,0,3,586,112,26,22277.64215,0.475005781,0.155342138,0.151352268,0.037337032,0.80732083,0.006658094,0,0.900128591,0,0.128052552,0.229149912,10.8472845,162938.3491,1.632372821,0.137583002,7.966167776,0.094477686,0,3.943163018,0.712752253,0,2,2,0.812752253,0.255580796,0.439604646,0.812129517,1693,2,-0.340666209,0,2,1,0,0,1,0.251146367,4.208420053,0.03485708,0.5,0.0,0.079201215,0.0,0,0,22.02914668
IN-TRV-000073,2026-02-15,micro,metro,peak,92,4,31611207,962178,6181315.08185,5.155758387,0,0,1,1,1,0,0.995170411,8.247962675,0,1,0,0,0.360194975,0,2,1,0.668546723,0.965993236,0.069081628,1,1.73942179,1.162884738,0.969704869,0.118751009,0.135236875,0.903094334,11.53938968,81.90730003,1,1,530,106,26,18408.68802,0.254168953,0.13947735,0.163790787,0.045752422,0.814770228,0.010673278,0,0.839900837,0,0.077265065,0.13448827,17.24186967,112165.0831,1.631847639,0.106048415,8.653190297,0.087746675,0,5.001172405,0.880933489,0,0,0,0.980933489,0.1,0.534781932,0.87722391,2671,0,-0.518811464,0,1,0,0,0,0,0.308643847,3.562530264,0.053366388,0.25,0.0,0.078554858,0.0,0,0,2.243118894
IN-TRV-000045,2026-02-15,micro,tier2,peak,55,3,52892586,899151,5691353.357766666,3.817382726,0,0,1,1,1,0,0.965938222,7.819440715,0,0,0,0,0.511431107,1,2,1,0.939962916,1.186570937,0.055898026,1,1.560217506,1.466546597,0.643697997,0.009960106,0.189897986,0.946129167,10.16472992,60.70784894,0,1,1003,118,20,11520.61361,0.288081946,0.209945521,0.250701266,0.041533891,0.748520588,0.009970948,0,0.85043578,0,0.143737844,0.246607129,15.44608528,66894.07097,1.607612912,0.113138062,5.418015423,0.103042889,0,4.359629485,0.71160434,0,3,0,0.81160434,0.234541909,0.743337131,0.746325845,1485,3,-0.34794011,0,1,0,0,0,1,0.218464939,0.298803165,0.084753058,0.333333333,0.0,0.034894164,0.0,0,0,22.16419529
